UID,Age,Birthday,Gender,Province,City,Marital_State,Individual_Description,Blog,Comment
224,20.0,35858,1,9,10,0,未知,# 朱一龙 [ 超话 ] #         # 朱一龙益 路 前行 #   紧急 ！ 紧急 ！ 紧急 ！ 朱一龙 哥哥 掉 第五 了 ！ ！ 点亮 星空 ， 为 爱 行动 百度 公益活动 所 需 工具 百度 app 图 8   打开 百度 app - 我 的 - 星动 p1         建议 从此 链接 直接 进入 ， 本人 可 获得 分享 能量 值   40       进入 p2 右滑 找到 朱一龙 或者 点击 全部 星空 - 搜索 朱一龙 进入 p3 [ 小 仙女 ] 初始 票为 十票 [ 小 仙女 ] 能量 补给站         1 ⃣ ️ 打卡 一次   10         2 ⃣ ️ 浏览 【 娱乐 频道 资讯 p5 】   20         3 ⃣ ️ 邀请 新 用户   100 ， 老 用户   40 【 p6 】                   类似 之前 的 百度 投票 — — — — — — — — —   — — — — — — — — — — 时间 ： 10.31 — 11.15 福利 ：   累计 300 万 能量 值 开启 星空                       累计 600w 以 朱一龙 名义 认领 五亩 茶园 ， 并 捐赠 产出 ， 获得 “ 百度 公益 推广 大使 ” 称号                       截止 日期 后 前十将 获得 对应 线下 投屏 【 需 小室 同意   】 详情 见 p7 ⃣ ️       [ / cp ],# 朱一龙 [ 超话 ] # 迎接 每 一个 晨曦 ， 带来 的 是 全新 回忆 。 好好 珍惜 每 一天 ， 能 微笑 就别 抱怨 。       朱一龙 真 好看 朱一龙 进山 挖土 第十八天
224,20.0,35858,1,9,10,0,未知,# 朱一龙 温柔 的 力量 [ 超话 ] #     # 朱一龙   并肩 前行 #     愿 三角梅 的 香气 可以 随风飘扬 ，   飘到 你 的 面前   让 你 身心 愉悦 ， 微笑 面对   【 朱一龙 】   【 图源 水印 ， 侵删 】,# 朱一龙 [ 超话 ] # 没有 谁 的 一生 ， 阳光 朗 月 永 相随 ； 没有 谁 的 一生 ， 欢声笑语 永 相伴 。 人生 总 要 经历 一些 坎坷 和 磨练 才能 成长 ， 既然如此 ， 不如 拈花一笑 保持 乐观 的 心态 。
224,20.0,35858,1,9,10,0,未知,# 朱一龙 [ 超话 ] #         # 朱一龙益 路 前行 #   紧急 ！ 紧急 ！ 紧急 ！ 朱一龙 哥哥 掉 第五 了 ！ ！ 点亮 星空 ， 为 爱 行动 百度 公益活动 所 需 工具 百度 app 图 8   打开 百度 app - 我 的 - 星动 p1         建议 从此 链接 直接 进入 ， 本人 可 获得 分享 能量 值   40       进入 p2 右滑 找到 朱一龙 或者 点击 全部 星空 - 搜索 朱一龙 进入 p3 [ 小 仙女 ] 初始 票为 十票 [ 小 仙女 ] 能量 补给站         1 ⃣ ️ 打卡 一次   10         2 ⃣ ️ 浏览 【 娱乐 频道 资讯 p5 】   20         3 ⃣ ️ 邀请 新 用户   100 ， 老 用户   40 【 p6 】                   类似 之前 的 百度 投票 — — — — — — — — —   — — — — — — — — — — 时间 ： 10.31 — 11.15 福利 ：   累计 300 万 能量 值 开启 星空                       累计 600w 以 朱一龙 名义 认领 五亩 茶园 ， 并 捐赠 产出 ， 获得 “ 百度 公益 推广 大使 ” 称号                       截止 日期 后 前十将 获得 对应 线下 投屏 【 需 小室 同意   】 详情 见 p7 ⃣ ️       [ / cp ],# 朱一龙 温柔 的 力量 [ 超话 ] #       # 朱一龙   并肩 前行 #     朱一龙   遇见 你 开始   我 将 所有 晦暗 都 留给 过往   从此   凛冬散 去   星河 长 明       愿 我 如星君 如 月 ， 夜夜 流光 相 皎洁 。 — — 范成大
224,20.0,35858,1,9,10,0,未知,# 朱一龙 温柔 的 力量 [ 超话 ] #       # 朱一龙   并肩 前行 #   朱一龙 zyl 绵绵细雨 ， 丝丝 柔情 ， 今载 之 惊鸿一瞥 ， 此 生怕 难 ， 已 沦陷 矣 。 本是 愁 涌 心头 ， 睹 君之颜 ， 消了 ， 散 了 ， 人生 怎能 无 绝处 ， 磕磕绊绊 是 常 ， 忆君 ， 最难 时 ， 勿忘 初 ， 终 是 绝处逢生 。 今日 之彩 ， 何人 知昔往 之奋 ， 世人 或 以巧 ， 可 世间 又 有 几多 ？ 君之颜 ， 乃 嫡 似仙 ， 他 人不知 ， 馀 自认 ， 人生 得以 窥 宝藏 ， 无憾 焉 。 思君成 疾 ， 痴痴 傻笑 ， 谁 人 得知 ？       （ 图源 网络 ， 侵删 ）,# 朱一龙 [ 超话 ] # 十里 春风 吹开 你 的 眉眼   杏花 微雨   不及 你 的 笑靥       喜欢 朱一龙
224,20.0,35858,1,9,10,0,未知,# 朱一龙 温柔 的 力量 [ 超话 ] #       # 朱一龙 盗墓 笔记 重启 [ 超话 ] #   要 听 拢 龙 的话 ， 好好学习 好好 工作 好好 生活 ， 朱一龙 冲 鸭 ！       cr,# 朱一龙 温柔 的 力量 [ 超话 ] # 迎接 每 一个 晨曦 ， 带来 的 是 全新 回忆 。 好好 珍惜 每 一天 ， 能 微笑 就别 抱怨 。       支持 朱一龙
224,20.0,35858,1,9,10,0,未知,# 朱一龙 温柔 的 力量 [ 超话 ] #     # 朱一龙   并肩 前行 #     愿 三角梅 的 香气 可以 随风飘扬 ，   飘到 你 的 面前   让 你 身心 愉悦 ， 微笑 面对   【 朱一龙 】   【 图源 水印 ， 侵删 】,"# 朱一龙 盗墓 笔记 重启 [ 超话 ] #     # 朱一龙   并肩 前行 #   不论 风雨 , 始终 同行 !     始终 相信 踏踏实实 、 不骄不躁 的 他 在 未来 会 给 观众 带来 越来越 多 更好 的 作品 。"
224,20.0,35858,1,9,10,0,未知,# 朱一龙 温柔 的 力量 [ 超话 ] #         # 朱一龙   并肩 前行 #       啊啊啊 啊 啊 ， 真的 ， 朱一龙 ， 我 是 个 极其 镇定 的 人   ， 狂风 要 肆虐 我 从 狂风 里 摘下 远方 的 枯叶   ， 山洪 要 倾泻 我 从 山洪 中 钓起 淹没 的 花 月   ， 单独 遇见 你   ， 表面 风平浪静 无波 无澜   。 不 开口     就 已输 了 一半,# 朱一龙 [ 超话 ] # 刀锋 所划 之 地 ， 便是 疆土 ， 你 也 是 。 我 喜欢 夏天 的 雨 ， 雨后 的 光 ， 和 任何 时候 的 你 。
224,20.0,35858,1,9,10,0,未知,# 朱一龙 [ 超话 ] #       # 朱一龙 善举 的 力量 #   梦里 树下 ， 心 间 花海 ， 只要 有 你 在 ， 都 很 温暖 。,迎接 每 一个 晨曦 ， 带来 的 是 全新 回忆 。 好好 珍惜 每 一天 ， 能 微笑 就别 抱怨 。       朱一龙 真 好看
224,20.0,35858,1,9,10,0,未知,# 朱一龙 盗墓 笔记 重启 [ 超话 ] #     # 味全 朱一龙 #   哇 哈哈哈哈 哈哈哈 ， 我 的 味全 到 了 啊       感谢 亲爱 的 小伙伴 帮 我 买 了 酸奶 ， 还 快递 过来 。 。 。 这 里三层外三层 的 包裹 传达 着 厚厚的 情意 啊         谢谢 亲     ， 爱 你 哟 味全 海报 台历 齐全 了 ， 龙哥 瓶身 还 没有 收集 齐全 ， 慢慢 去 扒 吧 。 。 夸 一下 味全 霸霸 ， 霸霸 的 图 简单 、 干净 ， 甚合 朕 意 ， 甚合 朕 意 。 。 。 朱一龙,# 朱一龙 [ 超话 ] # 【 朱一龙 】 岁月 若水 ， 走过 才 知 深浅 ; 时光 如歌 ， 唱过 方品 心音 。 世界 再大 ， 我 的 眼里 只有 你 。
224,20.0,35858,1,9,10,0,未知,# 朱一龙 盗墓 笔记 重启 [ 超话 ] #           # 朱一龙   并肩 前行 #     每 一次 的 相遇 和 陪伴 ， 都 是 逐梦 路上 的 点滴 温暖 。   朱一龙 ， 感谢 相遇 ， 感恩 有 你 ， 让 我 的 人生 变得 好 精彩                 图源,# 朱一龙 [ 超话 ] # 【 朱一龙 】 花花世界 ， 处处 繁花似锦 ， 能 遇到 你 ， 何其 幸运 。
224,20.0,35858,1,9,10,0,未知,# 朱一龙 温柔 的 力量 [ 超话 ] #     # 朱一龙   并肩 前行 #     【 朱一龙 温文尔雅 】     于 千万 人 之中 ， 遇见 你 所 遇见 的 人 ； 于 千万年 之中 ， 时间 的 无涯 荒野 里 ， 没有 早 一步 ， 也 没有 晚 一步 ， 刚巧 赶上 了 。,# 朱一龙 [ 超话 ] # 【 朱一龙 】 岁月 若水 ， 走过 才 知 深浅 ; 时光 如歌 ， 唱过 方品 心音 。
224,20.0,35858,1,9,10,0,未知,# 朱一龙 盗墓 笔记 重启 [ 超话 ] #     # 朱一龙   并肩 前行 #   『 朱一龙 哥哥 』   遇见 你 这么 美好 的 事情   像 森林 听见 风声   像 黑夜 缠绕 清晨         我爱你 ！ 我要 让 全世界 知道 ！ 我 每天 都 会 为 你 努力 一点点 ！ 进入 小 程序 为 偶像 打榜 ， 赢取 2.4 W 元 榜单 福利   朱一龙 纯情 又 生动   朱一龙 未来 可 期   朱一龙 热心 公益   朱一龙 演技 好   朱一龙 神仙 颜值   朱一龙 盗墓 笔记 重启   朱一龙许 你 浮生若梦   朱一龙 特别 帅气 的 小尾巴     （ 图源 见 水印 ， 侵删 ）,有 你 在 我 身边 ， 我 每 一天 ， 心里 都 像 被 甘露 ， 浇灌 一样 ， 甜 的 不能 再 甜     支持 朱一龙
224,20.0,35858,1,9,10,0,未知,# 朱一龙 温柔 的 力量 [ 超话 ] #       # 朱一 龙井 然 [ 超话 ] #   井然 小 哥哥 真的 好帅 啊 ， 不过 比 不过 朱一龙 先生 啦 ， 朱一龙 最帅   。         图源 见 水印 侵删,# 朱一龙 [ 超话 ] # 【 朱一龙 】 我 喜欢 你 ， 是 年少 的 冒险 ， 是 一生 的 真心话
224,20.0,35858,1,9,10,0,未知,# 朱一龙 温柔 的 力量 [ 超话 ] #   # 朱一龙   并肩 前行 #   姐妹 们 你们 的 彩虹 屁 都 哪儿 来 的 !   为什么 我 只会 啊啊啊 啊啊啊 啊 啊 朱一龙 ! ! ! 拍 的 实在 太 好看 了 呜呜 呜 ~,      刀锋 所划 之 地 ， 便是 疆土 ， 你 也 是 。 我 喜欢 夏天 的 雨 ， 雨后 的 光 ， 和 任何 时候 的 你 。
224,20.0,35858,1,9,10,0,未知,# 朱一龙 温柔 的 力量 [ 超话 ] #       # 朱一龙   并肩 前行 #   『 朱一龙 』 我 想 把 世界 上 最好 的 都 给 你 ， 却 发现 世界 上 最好 的 就是 你 。       朱一龙 英俊   朱一龙 帅气   朱一龙 儒雅   朱一龙 品行端正   朱一龙 谦逊有礼   朱一龙 温柔 善良   朱一龙 剑眉 星目   朱一龙 榜样 阅读   朱一龙 热心 公益   朱一龙 盗墓 笔记 重启 （ 来自 朱一龙 超级 帅气 ， 朱一龙 热心 公益 的 小尾巴       ）,# 朱一龙 [ 超话 ] # 【 朱一龙 】 世界 再大 ， 我 的 眼里 只有 你 。     我爱你 ， 风有 风 的 温度 ，   你 融化 在 我 心头
231,1.0,43009,1,4,0,0,喜欢 宋祖儿 和 向婧怡 ！,临睡 之前 骂 一句   什么 傻缺 营销 ， 分工 先分 明白 再说 吧,睡醒 了 继续 骂 ！ 只想 对 他们 说 nmsl
237,43.0,27726,1,2,7,0,未来 的 每 一天 都 朝着 太阳,    “ 乐作 人生 Sing   for   Life ” 巡回演唱 会 北京 场 视频 来 啦 ~ 小哇 身穿 闪片 燕尾服 开场 ， 一首 《 猎人 》 点燃 现场 气氛 [ 小 仙女 ] [ 小 仙女 ] [ 小 仙女 ],钟汉良 就是 天生 的 舞台 王子 啊 啊啊啊 啊啊啊 啊
237,43.0,27726,1,2,7,0,未来 的 每 一天 都 朝着 太阳,    “ 乐作 人生 Sing   for   Life ” 巡回演唱 会 北京 场 视频 来 啦 ~ 小哇 身穿 闪片 燕尾服 开场 ， 一首 《 猎人 》 点燃 现场 气氛 [ 小 仙女 ] [ 小 仙女 ] [ 小 仙女 ],现场 燃爆 了 ！ 唱 跳 歌手 钟汉良 可以 考虑 十万人 演唱会 了 吧
247,46.0,26463,0,8,11,6,资深 企业 管理 讲师 、 中质协 学术 委员,加州 这 大火 已经 烧到 高速 路边,虽然 空气 依然 香甜 ， 但是 口罩 要 戴 五层
247,46.0,26463,0,8,11,6,资深 企业 管理 讲师 、 中质协 学术 委员,【 拿 生命 当 儿戏 ！ 女子 # 和 男友 闹着玩 跳 下 站台 #   逼停 高铁 】 11 月 12 日 ， 南京 南站 ， 女子 王某 突然 跳 下 站台 ， 而 此时 列车 刚好 进站 ， 所幸 她 被 及时 拉 起 。 事后 王某 称 “ 闹着玩 的 ” ， 因 与 男友 发生争执 ， 便 想 跳 下 站台 吓唬 男友 。 因 其 造成 了 列车 晚点 ， 民警 依法 对王 某 进行 行政处罚 。,法治 ？ 法治 ～ 法治 ！
247,46.0,26463,0,8,11,6,资深 企业 管理 讲师 、 中质协 学术 委员,【 陕西 男子 酒后 将 同居 女子 残忍 肢解 杀害     企图 逃逸 被 抓获 】 11 月 13 日 ， 陕西 清涧县 警方 接到 报警 称 ， 有人 在 宽州镇 大岔村 打架 。 民警 赶到 现场 后 发现 ， 一名 女子 被害 。 据 知情人 透露 ， 犯罪 嫌疑人 与 被害 女子 之间 系 同居 关系 ， 事发 时 ， 犯罪 嫌疑人 醉酒 与 被害 女子 产生 争执 ， 被害 女子 称要 离开 时 ， 被 犯罪 嫌疑人 杀害 。 清涧县 警方 通报 称 ， 民警 赶到 现场 后 ， 将 意图 逃逸 的 犯罪 嫌疑人 抓获 。 案件 正在 进一 侦办 中 。 （ 新 京报 ） # 陕西 看点 #,快 去 找 郑成 月 和 王 金书 ， 最好 攀 上 贺卫方 ， 这样 就 有救 了
247,46.0,26463,0,8,11,6,资深 企业 管理 讲师 、 中质协 学术 委员,【 武汉 小区 遛狗 不戴 嘴套 最高 罚 千元   物业 不管 罚 3 万 】 据     为 治理 小区 狗患 ， 武汉 将 推出 新版 物业 条例 ， 规定 禁止 在 物业管理 区域 内 饲养 烈性 犬 和 大型犬 ， 违反规定 的 ， 由 公安机关 没收 犬 只 ， 并处 5000 元 以上 1 万元 以下 罚款 。 携犬 只 出户 的 ， 应当 为 犬 只 挂 犬牌 、 束犬链 、 戴 嘴套 ， 由 成年人 牵引 ， 主动 避让 他人 。 两次 受罚 者 将 纳入 严重 失信 名单 ， 条例 将 于 明年 1 月 1 日起 施行 。 你 支持 吗 ？,快点 、 再 快点 ！
249,47.0,26283,1,10,12,6,富贵 时 不必 有 我 ， 患难 时 我 必 相随 。,# perthsaint [ 超话 ] #       # 奶黄 包夫夫 [ 超话 ] # 20181113   |       前线 高能 视频 ( 中字 ) MC : 你们 在 电视剧 是 什么 角色 S   :   我们 是 男 男朋友 的 关系 Mc :   oh ! ! !                                                       P :   因为 大学 很大 ， 所以 一直 陪伴 在 我 身边 的 人 很 重要 。                                                                     S :   弟弟 ， 你 想要 在 我 的 大学 读书 吗 P :   ok   krub                                                                                     Mc   :   问 真的 ， 当 你们 在 诠释 角色 的 时候 ， 你们 有没有 感觉 爱上 了 彼此 ( 对 彼此 有 感觉 ) ？ 因为 当 我 作为 女演员 的 时候 ， 我 有时候 会梦到 我 电视剧 里 的 恋人 ， 你们 有 觉得 爱上 了 彼此 吗 ？ P :   有时候 P ' Saint 的 脸会 浮现 在 我 的 脑海 里 。 omg ！ ！ ！ 皮皮 阵亡 了 ！ ！   所有 资源 禁改 / 加水 印 、 禁二改 、 禁 二传 、 禁 商用 ， 转载 标明 出处   （ 前线 、 泰翻 : pia   英翻 : 漫步 ） — — — — — — — — — — — — 超话 签到 ： # perthsaint [ 超话 ] #   招新 公告 ：   粉丝 群 ：   owhat 应援 集资 链接 :,今天 血 喷 了 一地
249,47.0,26283,1,10,12,6,富贵 时 不必 有 我 ， 患难 时 我 必 相随 。,黄 明明 你 收手 吧 。,这 可爱 的 小伙子
249,47.0,26283,1,10,12,6,富贵 时 不必 有 我 ， 患难 时 我 必 相随 。,# perthsaint [ 超话 ] #     # 奶黄 包夫夫 [ 超话 ] # 181113     |   perthsaint 活动 资讯   【 翻译 】 活动 结束 后 没有 点名 ， 因为 场地 无法 容纳 全部 的 粉丝 。 如果 主办方 允许 我们 用 活动 场地 ， 我们 届时 会 宣布 。   所有 资源 禁改 / 加水 印 、 禁二改 、 禁 二传 、 禁 商用 ， 转载 标明 出处   ( 资源 ， 翻译 : 漫步 ） — — — — — — — — — — — — 超话 签到 ： # perthsaint [ 超话 ] #   招新 公告 ：   粉丝 群 ：   owhat 应援 集资 链接 :,开始 祈祷
249,47.0,26283,1,10,12,6,富贵 时 不必 有 我 ， 患难 时 我 必 相随 。,# saintsup [ 超话 ] #   # 黄 明明 [ 超话 ] #   陪伴 是 最长 情 的 告白 ， 而 守护 是 最 沉默 的 陪伴           Cr ： Saintsup _ ChinaFC     侵删 ：,陪伴 是 最长 情 的 告白   相守 是 最 温暖 的 承诺
249,47.0,26283,1,10,12,6,富贵 时 不必 有 我 ， 患难 时 我 必 相随 。,# saintsup [ 超话 ] #   # 黄 明明 [ 超话 ] # 年少 不知 爱知 爱非 少年 微风 徐徐 吹过 少年 的 面颊   白衬衫 长身 玉立 眼中 柔情 似 千万种   穿过 阴暗 逼仄 的 暗无天日 失去 了 什么 也 无法 计较 这 条 路上 终 会 散落 孤独 只是 阳光 也 淡然 轻轻 袭起 满地 芳华 你 所 决定 的 道路 你 所 珍惜 的 一切 我们 陪 你 一起 在 这个 年 华里 遇见 你 很 幸运       图源 见 logo ， 侵删,明记于 心 ， 伴明 前行
250,24.0,34656,1,6,0,0,查 欧八人路 人粉,欢喜 个 屁 ， 是不是 预示 着 没有 单人 预告 了 ， 剩下 几天 干 几把 啥 ， 等 着 呀 ， 还是 有团 综 啊,不要 那么 戾 气 ！ ！ ！ ！ ！ ！
250,24.0,34656,1,6,0,0,查 欧八人路 人粉,回归 在 即 ， 网宣组 将 进行 组内 整顿 ， 从 今日 起停 更 一周,    网宣 一直 都 很棒   辛苦 辽
257,0.0,0,0,6,0,1,非你不可,出 道 七年 火 了 七年   没有 一刻 『 飘 』 的 时候   从不 满足 现状   从不 居功自傲   永远 谦逊     永远 坚守   永远 进取   永远 热爱   … … 鹿晗 这个 人太 神奇 了 吧,他 真的 是 个 有点儿 意思 的 人 呐
257,0.0,0,0,6,0,1,非你不可,流量 偶像 洗牌   这么 多 流量 明星 ， 就 爱拉鹿晗 出场 ， 说糊 说 了 一年 ， 就是 把 他 作为 衡量 标杆 ， 也 是 很 骚 的 操作 了 ， 算了 ， 给 你们 点 热度 ， 毕竟 也 是 花 了 不少 钱整 的 热 搜 吧,# 鹿晗 [ 超话 ] ## 和 鹿晗 一起 发射 愿望 #   # 鹿晗 二巡 #         流量 明星 洗牌
259,42.0,27796,1,6,0,0,天猫 京东 拼 多多 优惠券 都 有,你们 双十 一 都 买 什么 ？   给 我 推荐 一下   让 我 也 添加 一下 购物车     真的 不 知道 买 啥,买 零食 ， 不 占 地方 。 。 这里 平时 比 双十 一 便宜 。
262,28.0,32972,1,11,13,1,MG48 成员   这是 一个 神秘 组织,我 一觉 起来 发生 了 什么 吗,半夜 就 变 了 ， 我 看到 的 时候 是 02 : 48 已经 小 皇冠 了 ～
262,28.0,32972,1,11,13,1,MG48 成员   这是 一个 神秘 组织,这 是 我 买 的 第一张 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈,什么 运气 我天 ...
272,31.0,31810,1,3,0,0,凯唯     从 开始 到 未来 只为 王俊凯,不要 落井下石 ， 这个 时候 大气 摘 干净 ， 大步 往前 迈 ， 些许 感叹 唏嘘 可以 有 ， 许多 夸赞 心疼 愤怒 可以 有 ， 但 记得 他 这 一年 次次 表现 都 是 最佳 ， 很多 美好 ， 很多 重要 时刻 ， 是因为 他 本人 很 精彩 ， 衣服 不愁 没得 穿 ， 今年 刚 19 。,/ /   : 霸气 转身 走 人 就是 了 ， 别 再 去 理会 去 回 踩 ， 潇洒 自由 ～ 我们 俊凯 很 让 人 放心 ， 别 再 去 给 他 添乱 了
276,22.0,35118,1,12,0,0,    ️ Robert     Downey   Jr           阿颜 ‖ MARVEL 铁人 中心 ‖ MCU - all 铁 ‖ 其他 - 盾 铁 ‖ EMH 吹   天雷 盾冬   ️ 无法忍受   ️ 谢谢 配合   ️,dbq . 没 忍住 【 x .,必须 再 转 一次 ！ ！ 必须 给 兔 兔 一百分 ！ ！
290,19.0,36403,1,13,14,1,你 追逐 世界   我 追逐 你 背影,我错 了 ， 后面 还有 几个 环节   今天 内容 真的 超 — — 多,就 怕 播 的 时候 都 减 没 了
290,19.0,36403,1,13,14,1,你 追逐 世界   我 追逐 你 背影,# 易 烊 千玺 [ 超话 ] ## 易 烊 千玺 十八岁 成年 亦 乘风 ## 易 烊 千玺 精彩 才 刚刚开始 #   【 舞台 王者 】 【 百炼成钢 】 把 没 来得及 做 的 事 都 尝试 一遍 把 没 来得及 说 的话 都 勇敢 一回 把 没 来得及 爱 的 人 都 抓紧 一次 小 顽童 搞怪 又 调皮 成年人 焦虑 又 迷茫 趁 你 的 棱角 还 未 磨平 去 开心 当个 小 顽童 吧       # 精彩 才 刚刚开始 （ 天猫 双 11 十年 主题曲 ）   ## 你 说 - 易 烊 千玺   ## 离骚   #     华为 nova 全球 代言人   天猫   顶级 流量   AdidasNeo   好 爸爸   这 就是 街舞   小北   长安 十二 时辰   艳势 番 之 新 青年   少年 的 你   丹麦 旅游   信 中国   yyqx   四字   中 戏   大佬   四字 弟弟   李泌     阿易   易 队长   幻乐 之城   舞台 王者     一心一意     易 烊 千玺   千纸鹤   易 烊 千玺 粉丝   野兽派   小王子 的 玫瑰   沙宣 全球 代言人   梨涡 少年   千家 大佬   Bottega   Veneta 亚太区 代言人,须臾 ， 往复 ， 蔚如 仙境 。 《 overrun 》 in   teamLab .
